time,magnitude,e_magnitude,upperlimit,band,flux,eflux,
55713.82,13.54,0.03,F,V,-2.82904666087281,0.000961595273264,#VALUE!
55713.85,13.52,0.03,F,V,-2.82744172901404,0.000963017751479,
55715.5584,14.977,0.058,F,V,-2.9385620744758,0.001680710422648,
55715.563,15.961,0.079,F,UVM2,-3.0076502439899,0.002148111020613,
55715.5739,15.428,0.069,F,UVW1,-2.97077407548501,0.001941016333938,
55715.5775,14.927,0.056,F,U,-2.93493133204491,0.001628190527233,
55715.5799,15.355,0.055,F,B,-2.96562455194772,0.001554542494302,
55715.5825,16.27,0.094,F,UVW2,-3.02846888234215,0.002507437000615,
55715.7,15.379,0.014,F,B,-2.96732024233692,0.000395084205735,
55715.7,14.461,0.014,F,I,-2.90049581529142,0.000420164580596,
55715.7,14.576,0.019,F,R,-2.90909589907231,0.000565724478595,
55715.7,15.051,0.024,F,U,-2.94391338936853,0.000692047040064,
55715.7,14.924,0.016,F,V,-2.93471310092198,0.000465290806754,
55716.2253,14.893,0.057,F,V,-2.93245547376467,0.001661048814879,
55716.2302,16.168,0.086,F,UVM2,-3.02164075126812,0.002308510638298,
55716.2437,15.573,0.071,F,UVW1,-2.98093070899628,0.001978681050536,
55716.2465,15.069,0.059,F,U,-2.94521108219803,0.001699250116132,
55716.2484,15.319,0.055,F,B,-2.96307604041891,0.00155819570468,
55716.2504,16.525,0.102,F,UVW2,-3.04535367039419,0.002678850226929,
55717.3157,14.599,0.06,F,V,-2.91080777142074,0.00178368381396,
55717.3173,15.095,0.064,F,U,-2.94708279339779,0.001840079496522,
55717.3188,15.072,0.053,F,B,-2.945427213622,0.00152614118896,
55717.423,16.819,0.121,F,UVW2,-3.06450042642636,0.003122302158273,
55717.4241,16.543,0.105,F,UVM2,-3.04653567436274,0.00275463942453,
55717.4252,15.794,0.082,F,UVW1,-2.99623033419261,0.002253260731924,
55717.4317,16.845,0.127,F,UVW2,-3.06617753829285,0.003272068863164,
55717.72,14.972,0.004,F,B,-2.93819954610596,0.000115949772909,
55717.72,14.054,0.023,F,I,-2.869499873003,0.000710260424079,
55717.72,14.025,0.017,F,R,-2.8672571748205,0.000526060606061,
55717.72,14.821,0.013,F,U,-2.92719376818895,0.000380676067742,
55717.72,14.407,0.025,F,V,-2.89643389043064,0.000753106128965,
55718.586,15.862,0.076,F,UVW1,-3.00089486385409,0.002079435127979,
55718.5875,14.853,0.056,F,U,-2.92953545262787,0.001636302430485,
55718.5884,14.676,0.048,F,B,-2.91651925770978,0.001419460343418,
55718.5908,16.879,0.116,F,UVW2,-3.06836678295357,0.002982641151727,
55718.6004,14.09,0.049,F,V,-2.87227748277339,0.001509297374024,
55718.6052,16.723,0.096,F,UVM2,-3.05828547441034,0.002491419003767,
55718.72,14.666,0.01,F,B,-2.91577920164898,0.000295922541934,
55718.72,13.787,0.019,F,I,-2.84867443897358,0.000598099659099,
55718.72,13.738,0.02,F,R,-2.84480878010104,0.000631824137429,
55718.72,14.528,0.02,F,U,-2.90551457794252,0.000597466960352,
55718.72,14.074,0.018,F,V,-2.87104386672844,0.000555066079295,
55718.84,14.54,0.02,F,B,-2.90641101630755,0.000596973865199,
55718.84,13.61,0.01,F,I,-2.83464531300834,0.000318883174137,
55718.84,13.64,0.01,F,R,-2.83703592580115,0.000318181818182,
55718.84,14.67,0.06,F,U,-2.91607528460821,0.001775051124744,
55718.84,13.94,0.02,F,V,-2.86065693440498,0.000622668579627,
55720.2623,16.794,0.117,F,UVM2,-3.06288537212452,0.003023579849946,
55720.2639,15.744,0.077,F,UVW1,-2.99278770271817,0.002122586382114,
55720.2774,16.998,0.136,F,UVW2,-3.0759945622602,0.003472408518649,
55720.3293,13.565,0.045,F,V,-2.83104949524404,0.001439734611132,
55720.3312,14.41,0.05,F,U,-2.89665995203497,0.001505898681471,
55720.3331,14.143,0.043,F,B,-2.87635385343521,0.00131952202503,
55721.3379,13.344,0.043,F,V,-2.81321508323416,0.00139853117506,
55721.3401,14.215,0.048,F,U,-2.88186716006615,0.001465494196272,
55721.3421,13.95,0.043,F,B,-2.86143551902404,0.001337777777778,
55721.4849,16.834,0.126,F,UVW2,-3.0654683070997,0.003248425804919,
55721.5032,17.054,0.124,F,UVM2,-3.0795656466182,0.003155623314179,
55721.5048,15.668,0.075,F,UVW1,-2.98753390718957,0.002077482767424,
55722.5939,16.953,0.153,F,UVW2,-3.0731164050439,0.003916828879844,
55722.6759,13.118,0.042,F,V,-2.79466906641504,0.001389541088581,
55722.6779,14.065,0.046,F,U,-2.87034934125305,0.001419409882688,
55722.6797,13.745,0.042,F,B,-2.84536186044872,0.001326154965442,
55722.6803,17.133,0.13,F,UVM2,-3.08458353721109,0.003293060176268,
55722.682,15.633,0.074,F,UVW1,-2.98510581971606,0.002054372161453,
55722.87,13.79,0.02,F,B,-2.84891066543962,0.000629441624365,
55722.87,12.89,0.01,F,R,-2.77563229338351,0.00033669511249,
55722.87,13.85,0.04,F,U,-2.85362443350117,0.001253429602888,
55722.87,13.17,0.02,F,V,-2.79896443740446,0.00065907365224,
55723.4754,13.034,0.042,F,V,-2.78769429164895,0.001398496240602,
55723.4776,14.01,0.046,F,U,-2.86609533821444,0.001424982155603,
55723.4796,13.68,0.042,F,B,-2.84021524346024,0.001332456140351,
55723.87,13.7,0.02,F,B,-2.84180141789102,0.000633576642336,
55723.87,12.77,0.01,F,R,-2.76547724315854,0.000339859044636,
55723.87,13.83,0.04,F,U,-2.85205545027328,0.001255242227043,
55723.87,13.03,0.02,F,V,-2.78736103928146,0.000666155026861,
55724.81,13.6,0.02,F,B,-2.83384727092554,0.000638235294118,
55724.81,12.56,0.01,F,I,-2.74747409850294,0.000345541401274,
55724.81,12.65,0.01,F,R,-2.75522631377959,0.000343083003953,
55724.81,13.65,0.04,F,U,-2.83783162844194,0.001271794871795,
55724.81,12.92,0.02,F,V,-2.77815628414766,0.000671826625387,
55724.958,15.633,0.073,F,UVW1,-2.98510581971606,0.002026610375488,
55724.9598,13.965,0.045,F,U,-2.86260235009256,0.001398496240602,
55724.9611,13.596,0.042,F,B,-2.83352788977755,0.001340688437776,
55724.9643,16.838,0.113,F,UVW2,-3.06572626295854,0.002912578691056,
55724.9672,12.901,0.042,F,V,-2.77655843808333,0.001412913727618,
55724.9698,17.241,0.128,F,UVM2,-3.0914061296334,0.003222086885911,
55725.81,13.55,0.02,F,B,-2.82984823802606,0.000640590405904,
55725.81,12.49,0.01,F,I,-2.74140609593534,0.000347477982386,
55725.81,12.65,0.01,F,R,-2.75522631377959,0.000343083003953,
55725.81,13.62,0.04,F,U,-2.83544276894192,0.001274596182085,
55725.81,12.87,0.02,F,V,-2.77394636726097,0.000674436674437,
55726.2193,15.621,0.073,F,UVW1,-2.98427208098839,0.002028167210806,
55726.2218,13.985,0.045,F,U,-2.86415617676886,0.001396496245978,
55726.2235,13.583,0.042,F,B,-2.83248925173066,0.001341971582125,
55726.2275,17.017,0.122,F,UVW2,-3.07720749714398,0.003111476758536,
55726.2316,12.841,0.041,F,V,-2.77149711493392,0.001385717623238,
55726.2348,17.625,0.161,F,UVM2,-3.11532281415859,0.003964482269504,
55726.78,13.53,0.02,F,B,-2.82824449149406,0.000641537324464,
55726.78,12.4,0.01,F,I,-2.73355421290559,0.00035,
55726.78,12.51,0.01,F,R,-2.74314327423355,0.00034692246203,
55726.78,13.6,0.04,F,U,-2.83384727092554,0.001276470588235,
55726.78,12.79,0.02,F,V,-2.76717636119663,0.000678655199375,
55726.82,13.632,0.01,F,B,-2.83639894355656,0.000318368544601,
55726.82,12.53,0.017,F,I,-2.74487767748538,0.000588826815642,
55726.82,12.577,0.026,F,R,-2.74894265229177,0.000897193289338,
55726.82,13.62,0.013,F,U,-2.83544276894192,0.000414243759178,
55726.82,12.867,0.014,F,V,-2.77369325239684,0.000472215745706,
55727.3554,15.599,0.074,F,UVW1,-2.98274189518067,0.002058849926277,
55727.3572,13.917,0.045,F,U,-2.85886406809606,0.001403319680966,
55727.3584,13.489,0.041,F,B,-2.82494938667427,0.00131914893617,
55727.3614,16.865,0.117,F,UVW2,-3.06746586381305,0.003010850874592,
55727.3645,12.737,0.041,F,V,-2.76266787202531,0.001397032268195,
55727.3667,17.441,0.154,F,UVM2,-3.10392845522292,0.003832119717906,
55727.3686,13.953,0.049,F,U,-2.86166898557795,0.001524116677417,
55728.81,13.42,0.02,F,B,-2.81938128958243,0.000646795827124,
55728.81,12.26,0.01,F,I,-2.72122617545599,0.000353996737357,
55728.81,12.39,0.01,F,R,-2.73267826594016,0.000350282485876,
55728.81,13.52,0.04,F,U,-2.82744172901404,0.001284023668639,
55728.81,12.67,0.02,F,V,-2.7569415372086,0.000685082872928,
55728.8363,15.583,0.072,F,UVW1,-2.98162767666995,0.002005262144645,
55728.8376,13.904,0.045,F,U,-2.85784939776148,0.001404631760644,
55728.8382,13.437,0.041,F,B,-2.82075579291088,0.001324253925727,
55728.879,16.925,0.123,F,UVW2,-3.07132169339295,0.003154032496307,
55728.9115,12.703,0.041,F,V,-2.7597657452218,0.001400771471306,
55728.9144,17.594,0.156,F,UVM2,-3.11341146908691,0.003848130044333,
55729.1619,15.552,0.072,F,UVW1,-2.9794656189555,0.002009259259259,
55729.1634,13.843,0.045,F,U,-2.85307554724145,0.001410821353753,
55729.1642,13.434,0.041,F,B,-2.82051335990668,0.001324549650141,
55729.1665,16.814,0.114,F,UVW2,-3.06417760770286,0.002942547876769,
55729.1687,12.659,0.041,F,V,-2.75599849966246,0.001405640255944,
55729.1719,17.377,0.131,F,UVM2,-3.09993700279234,0.003271796052253,
55729.81,13.42,0.02,F,B,-2.81938128958243,0.000646795827124,
55729.81,12.22,0.01,F,I,-2.71767801476634,0.000355155482815,
55729.81,12.34,0.01,F,R,-2.72828789924306,0.00035170178282,
55729.81,13.53,0.04,F,U,-2.82824449149406,0.001283074648928,
55729.81,12.64,0.02,F,V,-2.75436768486592,0.000686708860759,
55730.2323,15.554,0.072,F,UVW1,-2.97960523654776,0.00200900090009,
55730.2334,13.871,0.045,F,U,-2.85526942932827,0.001407973469829,
55730.234,13.379,0.041,F,B,-2.81605913434335,0.00132999476792,
55730.2356,16.852,0.114,F,UVW2,-3.06662862613703,0.002935912651317,
55730.2372,12.63,0.041,F,V,-2.75350837638833,0.001408867775139,
55730.2396,17.448,0.135,F,UVM2,-3.10436413142661,0.003357977991747,
55730.8,13.38,0.02,F,B,-2.81614028357951,0.000648729446936,
55730.8,12.17,0.01,F,I,-2.71322644557516,0.00035661462613,
55730.8,12.3,0.01,F,R,-2.7247627785985,0.000352845528455,
55730.8,13.53,0.04,F,U,-2.82824449149406,0.001283074648928,
55730.8,12.6,0.02,F,V,-2.75092636279391,0.000688888888889,
55730.82,13.32,0.02,F,B,-2.81126056208571,0.000651651651652,
55730.82,12.17,0.01,F,I,-2.71322644557516,0.00035661462613,
55730.82,12.31,0.01,F,R,-2.72564513232829,0.000352558895207,
55730.82,13.49,0.07,F,U,-2.82502987417976,0.002252038547072,
55730.82,12.6,0.02,F,V,-2.75092636279391,0.000688888888889,
55731.4732,15.568,0.072,F,UVW1,-2.98058205731069,0.002007194244604,
55731.4745,13.882,0.045,F,U,-2.85613010016585,0.00140685780147,
55731.4752,13.375,0.041,F,B,-2.81573447673316,0.001330392523364,
55731.4769,16.855,0.115,F,UVW2,-3.06682189214248,0.002961139127855,
55731.5496,12.579,0.041,F,V,-2.74911529280808,0.001414579855314,
55731.5521,17.522,0.141,F,UVM2,-3.10895918999548,0.00349240954229,
55731.78,13.389,0.012,F,B,-2.81687035390048,0.000388976025095,
55731.78,12.253,0.019,F,I,-2.72060608377893,0.000672978046193,
55731.78,12.294,0.009,F,R,-2.7242330219621,0.000317715959004,
55731.78,13.694,0.026,F,U,-2.84132580882825,0.000824010515554,
55731.78,12.624,0.02,F,V,-2.75299246466336,0.000687579214195,
55732.5727,15.622,0.072,F,UVW1,-2.98434158367412,0.002000256049161,
55732.574,13.901,0.045,F,U,-2.85761510834397,0.00140493489677,
55732.5747,13.388,0.041,F,B,-2.81678925921435,0.001329100687183,
55732.5768,16.892,0.115,F,UVW2,-3.06920268188217,0.00295465309022,
55732.5787,12.56,0.041,F,V,-2.74747409850294,0.001416719745223,
55732.5817,17.635,0.146,F,UVM2,-3.11593866000877,0.003593081939325,
55732.81,13.41,0.02,F,B,-2.818571944629,0.000647278150634,
55732.81,12.11,0.01,F,I,-2.70786035785763,0.00035838150289,
55732.81,12.27,0.01,F,R,-2.72211140681751,0.000353708231459,
55732.81,13.59,0.04,F,U,-2.83304864183124,0.001277409860191,
55732.81,12.55,0.02,F,V,-2.74660931454264,0.000691633466135,
55733.5153,15.642,0.073,F,UVW1,-2.98573070387993,0.002025444316584,
55733.5168,13.966,0.046,F,U,-2.86268009426249,0.001429471573822,
55733.5174,13.385,0.041,F,B,-2.81654593880738,0.001329398580501,
55733.5191,16.89,0.117,F,UVW2,-3.06907412392752,0.003006394316163,
55733.5213,12.577,0.041,F,V,-2.74894265229177,0.001414804802417,
55733.5234,17.686,0.155,F,UVM2,-3.11907405169778,0.003803573447925,
55733.79,13.42,0.02,F,B,-2.81938128958243,0.000646795827124,
55733.79,12.07,0.01,F,I,-2.70426817524337,0.000359569179785,
55733.79,12.21,0.01,F,R,-2.71678915986221,0.000355446355446,
55733.79,13.66,0.04,F,U,-2.83862674836378,0.001270863836018,
55733.79,12.55,0.02,F,V,-2.74660931454264,0.000691633466135,
55733.87,13.36,0.02,F,B,-2.81451614534882,0.000649700598802,
55733.87,12.09,0.04,F,I,-2.70606575215193,0.001435897435897,
55733.87,12.26,0.03,F,R,-2.72122617545599,0.001061990212072,
55733.87,13.63,0.08,F,U,-2.83623963958668,0.002547322083639,
55733.87,12.6,0.04,F,V,-2.75092636279391,0.001377777777778,
55734.4462,15.677,0.073,F,UVW1,-2.98815739585515,0.002020922370351,
55734.4475,14.047,0.046,F,U,-2.8689589560541,0.001421228732114,
55734.4481,13.456,0.041,F,B,-2.82228994613459,0.001322384066587,
55734.4501,16.936,0.119,F,UVW2,-3.07202711252839,0.003049480396788,
55734.452,12.592,0.041,F,V,-2.75023678753747,0.001413119440915,
55734.4544,17.56,0.144,F,UVM2,-3.11131127892521,0.003558997722096,
55734.77,13.48,0.02,F,B,-2.82422473049825,0.000643916913947,
55734.77,12.06,0.01,F,I,-2.70336826951033,0.000359867330017,
55734.77,12.22,0.01,F,R,-2.71767801476634,0.000355155482815,
55734.77,13.76,0.04,F,U,-2.84654608474873,0.001261627906977,
55734.77,12.57,0.02,F,V,-2.74833819421489,0.000690533015115,
55734.83,13.43,0.02,F,B,-2.82019003167179,0.000646314221891,
55734.83,12.08,0.04,F,I,-2.70516733571278,0.001437086092715,
55734.83,12.25,0.03,F,R,-2.72034022175138,0.001062857142857,
55734.83,13.78,0.06,F,U,-2.84812304392902,0.00188969521045,
55734.83,12.6,0.02,F,V,-2.75092636279391,0.000688888888889,
55735.6181,15.775,0.075,F,UVW1,-2.99492341979043,0.002063391442155,
55735.6196,14.224,0.048,F,U,-2.88255435906535,0.001464566929134,
55735.6203,13.555,0.042,F,B,-2.83024880479126,0.001344743637034,
55735.6217,16.955,0.12,F,UVW2,-3.07324448528526,0.003071660277204,
55735.624,12.642,0.041,F,V,-2.75453946497936,0.001407530454042,
55735.626,17.704,0.157,F,UVM2,-3.120178502298,0.003848734749209,
55735.78,13.59,0.02,F,B,-2.83304864183124,0.000638704930096,
55735.78,12.07,0.01,F,I,-2.70426817524337,0.000359569179785,
55735.78,12.24,0.01,F,R,-2.71945354452386,0.000354575163399,
55735.78,13.9,0.04,F,U,-2.85753700063524,0.001248920863309,
55735.78,12.61,0.02,F,V,-2.7517877164327,0.00068834258525,
55736.117,15.775,0.076,F,UVW1,-2.99492341979043,0.002090903328051,
55736.1183,14.279,0.049,F,U,-2.88674448399097,0.001489319980391,
55736.119,13.587,0.042,F,B,-2.83280893850655,0.001341576506955,
55736.1208,17.016,0.125,F,UVW2,-3.07714369223668,0.003188175834509,
55736.1228,12.666,0.041,F,V,-2.75659870922825,0.001404863413864,
55736.1252,17.688,0.159,F,UVM2,-3.11919682392664,0.003901289009498,
55736.78,13.72,0.02,F,B,-2.84338527842683,0.000632653061224,
55736.78,12.08,0.01,F,I,-2.70516733571278,0.000359271523179,
55736.78,12.27,0.01,F,R,-2.72211140681751,0.000353708231459,
55736.78,14.16,0.04,F,U,-2.87765813338438,0.001225988700565,
55736.78,12.66,0.02,F,V,-2.75608426420334,0.000685624012638,
55737.1209,15.988,0.08,F,UVW1,-3.00948534897017,0.002171628721541,
55737.1222,14.525,0.052,F,U,-2.90529035265592,0.001553734939759,
55737.1229,13.737,0.042,F,B,-2.8447297456184,0.001326927276698,
55737.1248,17.247,0.138,F,UVW2,-3.09178390841409,0.003472603931118,
55737.1267,12.745,0.041,F,V,-2.76334959951322,0.001396155355041,
55737.128,17.807,0.187,F,UVM2,-3.12647689675048,0.004557645869602,
55738.2638,12.828,0.042,F,V,-2.77039737814101,0.001420954162769,
55738.2653,17.712,0.24,F,UVM2,-3.12066900883662,0.005880758807588,
55738.3247,16.176,0.085,F,UVW1,-3.02217784561731,0.002280539070228,
55738.3263,14.781,0.056,F,U,-2.92425954248643,0.001644273053244,
55738.3272,13.865,0.043,F,B,-2.8547996847847,0.001345979084025,
55738.33,17.212,0.137,F,UVW2,-3.08957834352629,0.003454450383453,
55739.78,14.167,0.027,F,B,-2.87819473476031,0.000827133479212,
55739.78,12.256,0.032,F,I,-2.72087188072132,0.00113315926893,
55739.78,12.445,0.014,F,R,-2.73748725236153,0.000488228204098,
55739.78,14.561,0.022,F,U,-2.90797800467617,0.000655724194767,
55739.78,12.96,0.025,F,V,-2.78151250383644,0.000837191358025,
55739.7986,16.389,0.088,F,UVW1,-3.03638113808561,0.002330343523095,
55739.8003,15.09,0.061,F,U,-2.94672309943897,0.001754406891981,
55739.801,14.107,0.044,F,B,-2.87358666585792,0.00135365421422,
55739.8026,17.678,0.181,F,UVW2,-3.11858282390759,0.004443602217445,
55739.8694,12.997,0.043,F,V,-2.78460779734372,0.001435869816111,
55739.8713,18.643,,T,UVM2,-3.17628949893589,0,
55740.78,14.28,0.02,F,B,-2.88682051860039,0.000607843137255,
55740.78,12.25,0.01,F,I,-2.72034022175138,0.000354285714286,
55740.78,12.49,0.01,F,R,-2.74140609593534,0.000347477982386,
55740.78,15.15,0.05,F,U,-2.95103158209581,0.001432343234323,
55740.78,13,0.02,F,V,-2.78485838076709,0.000667692307692,
55740.8997,16.636,0.105,F,UVW1,-3.05262227923224,0.002739240201972,
55740.9009,15.379,0.074,F,U,-2.96732024233692,0.002088302230314,
55740.9015,14.28,0.046,F,B,-2.88682051860039,0.001398039215686,
55740.9033,17.705,0.186,F,UVW2,-3.12023982773532,0.004559390002824,
55740.905,13.1,0.043,F,V,-2.79317823913941,0.001424580152672,
55740.9072,18.21,0.245,F,UVM2,-3.1507748644873,0.005839099395936,
55741.2992,16.637,0.103,F,UVW1,-3.0526875415293,0.002686902686782,
55741.3006,15.473,0.074,F,U,-2.97393631384312,0.002075615588444,
55741.3013,14.381,0.047,F,B,-2.89447271570512,0.001418399276824,
55741.3033,17.76,0.188,F,UVW2,-3.12360740360646,0.004594144144144,
55741.3053,13.158,0.043,F,V,-2.79797470515292,0.001418300653595,
55741.3082,18.48,0.281,F,UVM2,-3.16675491721022,0.006599242424242,
55742.4101,16.695,0.105,F,UVW1,-3.05646605847597,0.002729559748428,
55742.4118,15.68,0.078,F,U,-2.98836514587105,0.002158928571429,
55742.4125,14.524,0.047,F,B,-2.90521560060214,0.001404434040209,
55742.4138,17.92,0.207,F,UVW2,-3.13334501331527,0.00501328125,
55742.4166,13.275,0.044,F,V,-2.80758632438377,0.001438493408663,
55742.4183,18.315,0.261,F,UVM2,-3.15701730750141,0.006184766584767,
55742.78,14.57,0.02,F,B,-2.90864887942498,0.000595744680851,
55742.78,12.33,0.01,F,I,-2.72740769148933,0.00035198702352,
55742.78,12.61,0.01,F,R,-2.7517877164327,0.000344171292625,
55742.78,15.44,0.04,F,U,-2.97161823999929,0.001124352331606,
55742.78,13.19,0.02,F,V,-2.80061198886591,0.000658074298711,
55743.3725,16.897,0.116,F,UVW1,-3.06952401018804,0.002979463810144,
55743.3742,15.806,0.08,F,U,-2.99705494400801,0.002196634189548,
55743.3749,14.612,0.048,F,B,-2.9117741588497,0.001425677525322,
55743.3762,17.951,0.212,F,UVW2,-3.13522161729769,0.005125508328227,
55743.3789,13.347,0.044,F,V,-2.81345915116927,0.001430733498164,
55743.3804,18.41,0.271,F,UVM2,-3.16263447126004,0.006388593155894,
55743.82,14.79,0.02,F,B,-2.92492043499223,0.000586883029074,
55743.82,12.67,0.01,F,R,-2.7569415372086,0.000342541436464,
55743.82,15.71,0.05,F,U,-2.99044046259993,0.00138128580522,
55743.82,13.27,0.02,F,V,-2.80717730716109,0.000654107008289,
55743.83,14.63,0.05,F,B,-2.91311081531328,0.001483253588517,
55743.83,12.43,0.03,F,I,-2.73617782160411,0.001047465808528,
55743.83,12.72,0.02,F,R,-2.76121777828099,0.000682389937107,
55743.83,13.35,0.02,F,V,-2.81370316425149,0.000650187265918,
55744.7762,16.986,0.12,F,UVW1,-3.07522779937187,0.003066054397739,
55744.7779,15.966,0.084,F,U,-3.00799031233758,0.002283352123262,
55744.7786,14.813,0.051,F,B,-2.92660755709027,0.001494228042935,
55744.7799,18.067,0.228,F,UVW2,-3.14221511139531,0.005476946919799,
55744.7826,13.457,0.045,F,V,-2.82237063102333,0.001451289291818,
55744.7842,18.287,0.245,F,UVM2,-3.15535616222719,0.005814513042052,
55745.6473,17.14,0.129,F,UVW1,-3.08502704396795,0.003266394399067,
55745.649,16.175,0.09,F,U,-3.02211072335185,0.002414837712519,
55745.6497,14.86,0.051,F,B,-2.93004702356139,0.001489502018843,
55745.651,18.078,0.23,F,UVW2,-3.1428759551425,0.005521628498728,
55745.6537,13.534,0.046,F,V,-2.82856543036863,0.001475099748781,
55745.6554,18.535,0.293,F,UVM2,-3.16998147591396,0.006860642028595,
55745.78,14.89,0.02,F,B,-2.93223674438044,0.000582941571525,
55745.78,12.47,0.01,F,I,-2.73966613369636,0.000348035284683,
55745.78,12.79,0.01,F,R,-2.76717636119663,0.000339327599687,
55745.78,15.95,0.04,F,U,-3.006901718483,0.001088401253919,
55745.78,13.41,0.02,F,V,-2.818571944629,0.000647278150634,
55746.77,14.99,0.02,F,B,-2.9395040821207,0.000579052701801,
55746.77,12.48,0.01,F,I,-2.74053646336601,0.000347756410256,
55746.77,12.82,0.01,F,R,-2.769720062957,0.000338533541342,
55746.77,16.06,0.06,F,U,-3.01436385235665,0.001621419676214,
55746.77,13.48,0.02,F,V,-2.82422473049825,0.000643916913947,
55748.8,15.07,0.02,F,B,-2.94528313078658,0.00057597876576,
55748.8,12.57,0.01,F,I,-2.74833819421489,0.000345266507558,
55748.8,12.91,0.01,F,R,-2.77731560566605,0.000336173508908,
55748.8,16.36,0.12,F,U,-3.03445824833826,0.00318337408313,
55748.8,13.59,0.02,F,V,-2.83304864183124,0.000638704930096,
55748.84,14.99,0.02,F,B,-2.9395040821207,0.000579052701801,
55748.84,12.6,0.03,F,I,-2.75092636279391,0.001033333333333,
55748.84,12.95,0.02,F,R,-2.78067442104318,0.00067027027027,
55748.84,13.65,0.02,F,V,-2.83783162844194,0.000635897435897,
55749.79,15.11,0.02,F,B,-2.94816116084756,0.000574454003971,
55749.79,12.62,0.01,F,I,-2.75264838727029,0.000343898573693,
55749.79,12.96,0.01,F,R,-2.78151250383644,0.00033487654321,
55749.79,16.37,0.11,F,U,-3.03512169852985,0.002916310323763,
55749.79,13.64,0.02,F,V,-2.83703592580115,0.000636363636364,
55750.1646,17.244,0.129,F,UVW1,-3.09159503545463,0.003246694502436,
55750.1665,16.459,0.094,F,U,-3.04100861308448,0.002478643903032,
55750.1675,15.112,0.054,F,B,-2.94830486228444,0.001550820539968,
55750.1702,18.268,0.25,F,UVW2,-3.15422750733741,0.005939347492884,
55750.1731,13.787,0.047,F,V,-2.84867443897358,0.001479509683035,
55750.177,18.251,0.226,F,UVM2,-3.15321666274615,0.005374171278286,
55750.76,15.21,0.02,F,B,-2.9553230351325,0.000570677186062,
55750.76,12.63,0.01,F,I,-2.75350837638833,0.000343626286619,
55750.76,13,0.01,F,R,-2.78485838076709,0.000333846153846,
55750.76,16.41,0.04,F,U,-3.03777145263273,0.001057891529555,
55750.76,13.69,0.02,F,V,-2.84100862033497,0.00063403944485,
55751.85,15.24,0.02,F,B,-2.95746241750895,0.000569553805774,
55751.85,12.67,0.01,F,I,-2.7569415372086,0.000342541436464,
55751.85,13.05,0.01,F,R,-2.78902627918575,0.000332567049808,
55751.85,16.46,0.04,F,U,-3.04107457719063,0.00105467800729,
55751.85,13.75,0.02,F,V,-2.8457567454157,0.000631272727273,
55753.71,15.442,0.031,F,B,-2.97175887029607,0.000871260199456,
